Symbol,Price,Industry Group Rank,Price % Change,Vol. % Change,Comp. Rating,RS Rating,Acc/Dis Rating,EPS Rating,SMR Rating,Spon Rating,Ind Grp RS,PE Ratio
CBOE,273.00,89,-2.43,-9,92,82,C,97,A,C,B-,26
CHYM,16.99,89,-4.28,-20,8,10,D-,1,D,C,B-,
CIFR,13.75,89,-4.25,-35,69,98,B+,26,B,B,B-,229
CLSK,8.66,89,-6.88,-27,35,24,B+,19,B,C,B-,
CME,293.78,89,-1.28,-32,81,76,C-,78,A,C,B-,26
CNCK,1.66,89,-5.14,7,11,4,D,30,E,D,B-,
COIN,161.14,89,-7.06,-7,22,12,C,27,B,B,B-,39
CORZ,15.07,89,-4.56,-33,60,84,C,67,,C,B-,13
CPAY,284.93,89,-2.82,-36,77,29,D+,88,A,C,B-,13
CRCL,93.66,89,-4.69,-17,63,35,A-,79,C,B,B-,
DFIN,45.76,89,-2.49,-43,61,33,C-,90,C,C,B-,11
DGXX,2.06,89,-4.19,-37,35,70,C+,31,E,,B-,
ECPG,68.87,89,-2.59,-15,97,95,B-,80,A,C,B-,6
EFX,171.85,89,-1.52,31,35,16,D-,54,B,C,B-,22
EXOD,6.48,89,-5.40,-19,5,2,E,26,D,A,B-,
FIGR,31.00,89,-2.94,-52,64,23,B,65,A,B,B-,48
FINV,4.66,89,0.87,-19,21,12,E,46,B,,B-,3
FIS,46.89,89,-1.10,7,46,13,D,64,A,D,B-,8
FISV,53.90,89,-2.95,-3,32,7,B-,64,B,C,B-,6
FLD,1.30,89,-5.80,-67,8,4,D+,26,D,E,B-,
FRMM,2.68,89,-5.96,-52,5,3,D-,10,,B,B-,
FUFU,1.89,89,-0.53,-29,39,10,D-,84,B,C,B-,6
GEMI,4.11,89,-10.46,16,4,1,E,1,D,B,B-,
GLXY,18.00,89,-8.21,-3,19,18,D,26,C,B,B-,
GOLD,39.42,89,-0.35,9,68,93,C,33,C,B,B-,84
GREE,1.11,89,-9.76,17,32,27,C-,53,,B,B-,
HIVE,1.82,89,-5.70,8,19,22,B-,3,C,,B-,
HRB,31.21,89,-0.22,-34,30,11,D,44,B,D,B-,7
HUT,47.41,89,-6.29,-5,67,98,C,26,D,C,B-,
ICE,152.67,89,-2.11,-34,65,29,C+,82,A,C,B-,22
IMXI,15.79,89,-0.19,45,72,86,B,47,C,B,B-,10
IREN,35.09,89,-6.30,-26,66,98,C+,21,B,B,B-,29
JFIN,4.86,89,0.62,-3,44,8,E,99,A,,B-,1
JFU,3.18,89,-7.02,-25,76,92,E,79,B,,B-,1
LC,13.87,89,-3.61,-53,61,37,D,75,B,C,B-,12
LMFA,0.29,89,-9.38,30,25,4,C+,66,E,E,B-,
LU,1.82,89,-3.70,-37,3,11,E,7,E,D,B-,
MARA,8.02,89,-6.53,2,23,13,A-,26,D,C,B-,
MIAX,37.31,89,-2.61,-31,48,52,B-,31,D,C,B-,
MIGI,1.97,89,-17.57,32,15,2,C-,60,E,B,B-,
MRX,42.96,89,5.94,179,97,83,C+,99,A,C,B-,11
MSCI,523.40,89,-2.11,-35,51,30,D-,90,,C,B-,30
MSTR,126.03,89,-5.19,-4,11,8,B-,21,E,B,B-,
NAVI,8.07,89,-1.94,-42,12,11,E,35,E,C,B-,
NDAQ,81.48,89,-2.75,-37,69,30,C+,92,A,C,B-,23
NRDS,10.00,89,-5.03,-31,41,26,D,27,B,C,B-,15
OPBK,13.13,89,-1.28,-71,75,46,D+,84,A,B,B-,8
OSG,4.50,89,-4.46,-8,12,8,D+,22,D,B,B-,
PAPL,0.68,89,1.49,-97,2,1,D-,12,E,,B-,
PRAA,16.85,89,-4.32,-37,63,46,A-,44,C,C,B-,7
PRTH,4.64,89,-3.53,-13,23,16,E,75,,C,B-,5
QFIN,12.77,89,-0.70,-29,16,5,D+,27,B,,B-,2
RELY,15.01,89,-6.13,-20,68,30,B-,79,B,C,B-,48
RHLD,151.84,89,-4.58,-12,56,99,D+,3,C,B,B-,
RIOT,12.80,89,-8.64,-9,47,80,C-,26,D,B,B-,
SAIH,7.01,89,-15.95,-90,30,58,C+,7,E,,B-,
SLAI,0.72,89,-6.49,-76,5,8,D+,22,E,,B-,
SOS,0.99,89,-3.88,-13,10,5,E,20,C,,B-,
SRL,7.39,89,-5.26,4,38,77,B-,3,E,,B-,
STEX,1.21,89,6.14,-4,5,11,E,1,,E,B-,
STKE,1.05,89,-3.67,7,5,3,D-,3,E,,B-,
TAOX,5.22,89,-6.95,0,49,88,B+,17,,E,B-,
TIPT,16.67,89,-0.60,1,14,22,C+,8,E,B,B-,
TRU,65.76,89,-3.63,-46,43,18,E,73,A,C,B-,15
TW,116.57,89,-0.91,-31,81,39,B-,94,A,C,B-,34
USBC,0.34,89,-2.86,-93,17,4,D+,56,,B,B-,
VIRT,42.52,89,-2.12,-49,94,84,B+,77,A,C,B-,7
WLTH,8.81,89,-3.19,-2,24,11,B,9,C,C,B-,
WU,8.73,89,-2.68,-14,50,42,D,55,B,C,B-,5
WULF,14.89,89,-3.00,-32,54,99,B,1,E,B,B-,
XBP,4.41,89,4.26,-56,19,8,C-,66,,B,B-,0
XXI,6.41,89,-2.14,4,7,7,C+,10,,,B-,31
XYF,3.64,89,6.74,49,28,4,D-,68,B,,B-,1
YDKG,0.88,89,-2.22,-27,5,4,D-,1,E,,B-,
AIT,260.67,90,0.06,-31,78,71,D,86,B,C,B-,24
DSGR,26.02,90,0.12,-20,46,32,D+,59,C,B,B-,21
EPAC,34.34,90,-0.58,95,51,23,D+,67,B,D,B-,19
FAST,44.95,90,-0.35,-36,86,75,C+,82,A,C,B-,41
GWW,"1,057.07",90,-0.79,-20,78,71,C,73,B,B,B-,27
KMT,36.08,90,1.32,4,89,94,C-,89,C,C,B-,22
LECO,248.00,90,-1.38,-18,83,80,C+,81,B,C,B-,25
MSM,90.30,90,0.92,-30,73,73,B,56,C,C,B-,23
XYL,117.55,90,-1.62,-20,59,27,E,95,B,D,B-,23
ABCB,75.89,91,-1.80,-11,76,79,D-,70,B,C,B-,13
AFBI,19.41,91,-2.41,-62,74,52,D-,91,B,B,B-,14
AMTB,21.48,91,-1.38,-39,82,77,C-,83,B,B,B-,12
AUB,34.79,91,-2.06,-25,83,68,D+,72,A,C,B-,10
AUBN,23.95,91,4.36,106,56,35,B,45,B,,B-,12
BAFN,6.34,91,-2.61,84,5,11,C-,3,E,B,B-,
BHRB,60.78,91,-1.11,16,72,58,D,69,A,B,B-,8
BOTJ,20.60,91,-0.48,-74,93,90,C-,93,B,B,B-,10
BPOP,130.02,91,-2.07,-34,83,82,C+,78,A,C,B-,11
BRBS,3.98,91,0.00,-48,75,71,C-,79,C,B,B-,40
CARE,22.88,91,4.28,47,97,88,A,69,B,C,B-,16
CBAN,19.52,91,-0.66,-44,90,82,B+,67,B,B,B-,11
CBK,25.67,91,-0.89,-31,75,73,B-,57,B,B,B-,9
CCBG,43.02,91,-0.81,-28,80,75,D-,85,B,C,B-,12
CFFI,71.89,91,-2.55,-2,84,71,B+,73,B,,B-,9
CHCO,119.45,91,-1.57,60,75,42,D-,90,A,C,B-,13
CLST,16.59,91,0.18,-33,71,88,B+,27,D,B,B-,30
COSO,24.09,91,-0.29,-59,73,71,B-,34,A,B,B-,12
CTBI,59.92,91,-1.19,-27,85,77,C,77,A,B,B-,11
EFSI,33.87,91,-1.88,-65,50,35,C-,46,C,B,B-,10
FBK,51.21,91,-1.46,28,76,52,E,83,A,C,B-,13
FBLA,13.49,91,-0.22,-8,88,80,A,79,C,B,B-,64
FBNC,55.19,91,-0.76,-6,92,84,C-,86,A,C,B-,15
FBP,20.86,91,-1.51,-21,81,58,D,90,A,C,B-,10
FCBC,41.19,91,0.00,6,79,82,B-,60,B,B,B-,15
FCCO,28.53,91,-0.63,-54,90,76,C+,87,A,B,B-,11
FCNCA,"1,835.67",91,-3.22,-21,58,32,E,84,C,B,B-,10
FDSB,14.87,91,0.54,-58,90,77,B-,79,B,B,B-,18
FGBI,8.13,91,-1.45,-83,60,90,C,35,E,B,B-,
FHN,22.13,91,-1.86,-33,75,52,D-,79,B,C,B-,12
FRST,13.07,91,-1.28,-39,96,84,B+,79,C,C,B-,34
FUSB,15.40,91,-0.32,60,85,84,B-,84,C,B,B-,15
FVCB,14.93,91,-0.47,-42,90,86,B+,75,A,B,B-,12
FXNC,26.40,91,-0.45,-51,84,83,A,55,A,B,B-,12
HOMB,26.43,91,-1.12,-1,73,33,B,86,A,C,B-,11
HTB,42.05,91,-0.92,0,80,73,D+,91,B,B,B-,11
HWC,62.26,91,-1.86,-1,75,68,C+,67,B,C,B-,11
ISTR,26.82,91,-0.70,-21,82,86,C,74,B,B,B-,12
JMSB,20.05,91,-0.45,-61,79,70,D+,75,A,B,B-,13
LOB,32.09,91,-1.81,-29,73,58,D-,79,B,C,B-,14
MCBS,28.21,91,-0.98,8,78,65,C,63,A,B,B-,11
MNSB,21.81,91,-0.86,-60,88,80,A-,73,B,B,B-,12
MVBF,24.71,91,-2.95,-26,67,76,B-,40,B,B,B-,12
NKSH,35.60,91,-1.14,6,88,85,D-,82,A,B,B-,14
OBK,40.28,91,-1.90,-30,81,79,C+,52,B,C,B-,17
OFG,40.12,91,-1.16,-13,74,37,C+,92,B,C,B-,9
OPHC,5.23,91,-3.15,-63,91,88,C,65,A,B,B-,7
OZK,44.52,91,-1.96,-35,51,35,E,68,B,C,B-,7
PEBK,38.49,91,-0.26,-29,96,87,A-,85,A,B,B-,11
PNFP,82.95,91,-2.04,-41,59,21,D-,87,A,C,B-,10
RBCAA,69.21,91,-0.62,96,76,52,D+,88,A,B,B-,10
RNST,35.19,91,-2.63,-27,73,46,D+,79,A,C,B-,12
RRBI,89.90,91,-0.54,28,95,93,B+,92,B,B,B-,14
SBCF,29.36,91,-1.94,-30,79,58,B-,57,A,C,B-,16
SFBS,72.53,91,-1.16,-28,73,33,D-,89,A,C,B-,14
SFNC,18.96,91,-2.27,3,74,42,B-,76,B,C,B-,11
SFST,53.48,91,-0.69,-40,93,88,B-,77,A,C,B-,14
SMBK,38.29,91,-0.78,-20,88,77,B-,89,B,B,B-,13
SSB,89.73,91,-2.42,-14,78,35,C+,91,A,C,B-,9
SYBT,63.91,91,-2.31,88,70,30,C,86,A,D,B-,13
TOWN,33.16,91,-0.72,-27,75,42,D+,85,A,B,B-,11
TRMK,41.81,91,-1.16,-21,81,79,C,64,A,B,B-,11
UBSI,40.36,91,-1.75,0.0,94,76,B+,88,A,C,B-,12
UCB,30.93,91,-1.34,-26,77,61,C,74,B,C,B-,11
USCB,18.35,91,0.16,-59,73,65,D,67,B,B,B-,14
VABK,38.47,91,-0.21,-68,71,58,D+,77,B,B,B-,11
WSBC,33.37,91,-1.53,-23,86,65,B-,80,A,C,B-,10
DJCO,491.76,92,1.21,-32,60,76,D,24,B,,B-,7
LEE,8.50,92,-2.41,-17,69,96,B,45,E,C,B-,
NWS,27.79,92,0.87,12,53,28,D-,77,C,C,B-,28
NWSA,24.24,92,-0.08,14,52,27,D-,77,C,C,B-,25
NYT,82.79,92,-0.20,-40,96,92,A-,93,A,C,B-,34
TDAY,6.79,92,1.95,48,61,96,C+,2,D,C,B-,85
AMCR,38.62,93,-3.14,-20,62,28,D+,70,A,D,B,2
ATR,121.99,93,-2.17,-32,49,29,D-,64,B,D,B,21
BALL,59.27,93,-0.62,17,80,82,C,53,B,D,B,17
CCK,99.58,93,-2.07,-60,69,61,D+,62,B,C,B,13
FWDI,4.31,93,-5.07,4,11,11,C+,1,D,B,B,
GEF,66.37,93,-0.51,-39,57,71,D-,42,D,C,B,32
GEFB,84.86,93,0.06,6,70,89,C+,43,D,C,B,37
JBDI,0.64,93,0.13,-97,7,11,D+,20,E,,B,
KRT,27.60,93,-0.40,-15,83,80,C+,77,B,C,B,17
MYE,20.71,93,-1.24,-54,75,90,D,73,C,C,B,19
OI,10.25,93,-2.57,-21,39,17,D-,80,C,C,B,6
PACK,3.54,93,-3.80,-54,14,15,D+,5,D,C,B,
REYN,20.89,93,-0.19,-24,41,30,E,43,C,C,B,13
SEE,42.00,93,0.00,-34,75,87,C+,54,B,C,B,13
SLGN,38.08,93,-1.86,-7,35,23,D,47,B,C,B,10
SLVM,40.13,93,-0.42,-23,19,20,D,25,C,C,B,11
SON,53.19,93,-0.69,-5,90,86,B-,77,A,C,B,9
SW,39.41,93,-2.55,11,44,37,B-,28,C,C,B,25
UFPT,189.45,93,0.78,-27,59,25,C,76,A,C,B,19
BGI,0.70,94,-5.41,79,17,14,C-,29,,,B-,
BRLT,1.28,94,-1.54,-32,12,20,C-,10,D,C,B-,
ELA,16.96,94,-2.81,-16,97,98,B+,88,A,B,B-,30
FOSL,3.98,94,-1.97,-59,52,97,B-,5,E,B,B-,
MOV,24.05,94,-0.50,-25,73,90,B-,51,C,C,B-,18
SIG,84.04,94,-4.41,-5,70,73,D+,68,B,C,B-,9
AVBH,27.90,95,0.00,-34,86,80,B,47,A,B,C+,12
BANF,106.72,95,-1.50,-28,68,32,B,73,A,D,C+,15
BANR,59.74,95,-1.03,-54,61,33,D+,79,B,C,C+,10
BCAL,17.52,95,-0.34,-38,78,71,D+,85,A,B,C+,9
BCML,29.06,95,-0.55,-5,73,65,C-,72,C,B,C+,13
BMRC,25.31,95,-0.59,-23,84,70,C+,74,B,B,C+,15
BOH,72.69,95,-1.78,-57,92,73,C,81,A,C,C+,16
BOKF,124.60,95,-1.28,-14,82,82,B,67,B,C,C+,14
BSRR,33.31,95,-0.66,-24,77,77,C-,75,B,C,C+,11
BSVN,39.60,95,-0.65,-41,59,35,C+,67,B,B,C+,9
CATY,48.85,95,-1.51,-26,86,70,D+,84,A,C,C+,11
CFR,133.70,95,-1.97,-32,80,71,C-,83,A,D,C+,13
COLB,26.70,95,-2.77,-37,67,65,D,34,A,C,C+,12
CPF,31.54,95,-1.35,-16,86,73,C-,85,A,C,C+,11
CVBF,18.99,95,-1.81,-22,64,46,B-,59,B,C,C+,13
CWBC,22.63,95,-0.70,-56,85,77,C-,86,A,B,C+,11
EBMT,20.25,95,-1.22,62,81,82,B-,73,B,B,C+,11
EWBC,103.96,95,-2.04,-37,80,52,C-,94,A,C,C+,11
FFIN,28.99,95,-1.83,-29,59,26,C+,67,A,D,C+,16
FFWM,5.81,95,-0.85,-27,51,68,B,24,E,B,C+,
FHB,24.17,95,-1.71,0,82,39,B-,86,A,C,C+,11
FIBK,32.81,95,-2.06,-1,83,68,C-,85,B,C,C+,11
FINW,15.69,95,2.08,-15,63,29,D+,73,A,B,C+,14
FNWB,8.70,95,0.58,-43,66,52,D+,79,D,B,C+,
FSBC,37.11,95,-0.64,15,88,84,D-,89,A,B,C+,13
FSBW,38.13,95,-1.93,11,53,35,E,63,B,B,C+,9
FSUN,36.06,95,-1.10,-27,66,39,B,66,B,B,C+,10
GBCI,43.47,95,-2.20,-36,67,39,B,50,B,C,C+,22
GBFH,25.90,95,0.90,-21,60,14,E,98,A,A,C+,16
HAFC,25.91,95,-1.60,-30,77,65,E,80,A,C,C+,10
HFWA,25.17,95,-1.60,-31,81,68,D+,79,B,C,C+,11
HOPE,10.92,95,-1.97,-26,70,58,D+,70,C,C,C+,12
HTBK,12.17,95,-1.78,-8,93,82,B,87,B,B,C+,13
HTH,35.20,95,-1.21,-34,76,76,C-,68,C,C,C+,13
IBOC,67.36,95,-0.72,-7,71,58,D+,73,B,B,C+,10
MCHB,14.37,95,-0.42,-43,90,82,C+,75,A,C,C+,12
MYFW,24.50,95,-0.49,-72,78,73,C,65,C,B,C+,18
NBHC,37.94,95,-1.58,-44,47,46,E,52,B,C,C+,12
NRIM,22.52,95,-0.79,-43,73,42,D+,84,A,C,C+,9
OVLY,31.81,95,-0.75,-47,82,82,B-,60,B,B,C+,11
PB,65.36,95,-1.63,-45,55,35,C,60,B,C,C+,11
PCB,22.04,95,-1.48,51,82,71,D,87,A,B,C+,9
PFBC,89.37,95,-0.56,-26,74,46,E,92,A,C,C+,9
PLBC,48.10,95,-1.41,-7,89,76,B-,86,A,B,C+,9
SBSI,30.40,95,-1.87,-33,55,65,C+,28,C,C,C+,13
SFBC,43.32,95,-1.30,-47,65,33,A-,70,B,A,C+,16
SPFI,41.27,95,-1.43,47,73,80,D-,62,A,C,C+,12
STEL,35.84,95,-1.08,-70,73,87,B,55,C,C,C+,18
